Time [s],Channel 0,Channel 1
0.024257800,1,0
0.024262900,0,0
0.024268000,1,0
0.024273000,0,0
0.024274300,0,1
0.024278200,1,1
0.024283200,0,1
0.024284200,0,0
0.024288400,1,0
0.024293400,0,0
0.024294600,0,1
0.024298600,1,1
0.024303600,0,1
0.024304600,0,0
0.024308700,1,0
0.024313800,0,0
0.024318900,1,0
0.024324000,0,0
0.024329100,1,0
0.024334100,0,0
0.024339300,1,0
0.024344300,0,0
0.024349500,1,0
0.024354500,0,0
0.024355100,0,1
0.024359700,1,1
0.024366700,1,0
0.024372700,0,0
0.024373900,0,1
0.024377800,1,1
0.024382900,0,1
0.024383900,0,0
0.024388000,1,0
0.024393100,0,0
0.024394300,0,1
0.024398200,1,1
0.024403300,0,1
0.024404300,0,0
0.024408400,1,0
0.024413400,0,0
0.024414600,0,1
0.024418600,1,1
0.024423600,0,1
0.024424600,0,0
0.024428800,1,0
0.024433800,0,0
0.024439000,1,0
0.024444000,0,0
0.024445200,0,1
0.024449200,1,1
0.024454200,0,1
0.024454600,0,0
0.024459300,1,0
0.024464400,0,0
0.024469500,1,0
0.024474600,0,0
0.024479700,1,0
0.024484700,0,0
0.024489900,1,0
0.024494900,0,0
0.024500100,1,0
0.024505100,0,0
0.024510300,1,0
0.024515300,0,0
0.024520400,1,0
0.024525500,0,0
0.024530600,1,0
0.024535700,0,0
0.024540800,1,0
0.024545900,0,0
0.024551000,1,0
0.024556000,0,0
0.024559300,0,1
0.024561200,1,1
0.024566200,0,1
0.024566600,0,0
0.024571400,1,0
0.024576400,0,0
0.024581600,1,0
0.024586600,0,0
0.024591700,1,0
0.024596800,0,0
0.024601900,1,0
0.024607000,0,0
0.024612100,1,0
0.024617100,0,0
0.024622300,1,0
0.024627300,0,0
0.024632500,1,0
0.024637500,0,0
0.024642700,1,0
0.024647700,0,0
0.024652900,1,0
0.024657900,0,0
0.024663000,1,0
0.024668100,0,0
0.024673200,1,0
0.024678300,0,0
0.024683400,1,0
0.024688400,0,0
0.024693600,1,0
0.024698600,0,0
0.024703800,1,0
0.024708800,0,0
0.024714000,1,0
0.024719000,0,0
0.024724200,1,0
0.024729200,0,0
0.024734300,1,0
0.024739400,0,0
0.024742600,0,1
0.024744500,1,1
0.024749600,0,1
0.024749900,0,0
0.024754700,1,0
0.024759700,0,0
0.024764900,1,0
0.024769900,0,0
0.024775100,1,0
0.024780100,0,0
0.024785300,1,0
0.024790300,0,0
0.024795400,1,0
0.024800500,0,0
0.024805600,1,0
0.024810700,0,0
0.024815800,1,0
0.024820800,0,0
0.024826000,1,0
0.024831000,0,0
0.024836200,1,0
0.024841200,0,0
0.024846400,1,0
0.024851400,0,0
0.024856600,1,0
0.024861600,0,0
0.024866700,1,0
0.024871800,0,0
0.024876900,1,0
0.024882000,0,0
0.024887100,1,0
0.024892100,0,0
0.024897300,1,0
0.024902300,0,0
0.024907500,1,0
0.024912500,0,0
0.024917700,1,0
0.024922700,0,0
0.024925900,0,1
0.024927900,1,1
0.024932900,0,1
0.024933300,0,0
0.024938000,1,0
0.024943100,0,0
0.024948200,1,0
0.024953300,0,0
0.024958400,1,0
0.024963400,0,0
0.024968600,1,0
0.024973600,0,0
0.024978800,1,0
0.024983800,0,0
0.024989000,1,0
0.024994000,0,0
0.024999100,1,0
0.025004200,0,0
0.025004800,0,1
0.025009300,1,1
0.025014400,0,1
0.025015400,0,0
0.025019500,1,0
0.025025700,1,1
0.122298900,1,0
0.122304900,0,0
0.122306000,0,1
0.122310000,1,1
0.122315100,0,1
0.122316100,0,0
0.122320200,1,0
0.122325300,0,0
0.122326400,0,1
0.122330400,1,1
0.122335400,0,1
0.122336400,0,0
0.122340600,1,0
0.122345600,0,0
0.122346800,0,1
0.122350800,1,1
0.122355800,0,1
0.122356800,0,0
0.122361000,1,0
0.122366000,0,0
0.122371200,1,0
0.122376200,0,0
0.122381300,1,0
0.122386400,0,0
0.122391500,1,0
0.122396600,0,0
0.122401700,1,0
0.122406700,0,0
0.122408000,0,1
0.122411900,1,1
0.122416900,0,1
0.122417900,0,0
0.122422100,1,0
0.122427100,0,0
0.122432300,1,0
0.122437300,0,0
0.122442500,1,0
0.122447500,0,0
0.122452600,1,0
0.122457700,0,0
0.122462800,1,0
0.122467900,0,0
0.122473000,1,0
0.122478000,0,0
0.122483200,1,0
0.122488200,0,0
0.122488900,0,1
0.122493400,1,1
0.122500400,1,0
0.122506400,0,0
0.122507600,0,1
0.122511500,1,1
0.122516600,0,1
0.122517600,0,0
0.122521700,1,0
0.122526800,0,0
0.122528000,0,1
0.122531900,1,1
0.122537000,0,1
0.122538000,0,0
0.122542100,1,0
0.122547100,0,0
0.122548300,0,1
0.122552300,1,1
0.122557300,0,1
0.122558300,0,0
0.122562500,1,0
0.122567500,0,0
0.122572700,1,0
0.122577700,0,0
0.122578900,0,1
0.122582900,1,1
0.122587900,0,1
0.122588300,0,0
0.122593000,1,0
0.122598100,0,0
0.122603200,1,0
0.122608300,0,0
0.122613400,1,0
0.122618400,0,0
0.122623600,1,0
0.122628600,0,0
0.122633800,1,0
0.122638800,0,0
0.122639500,0,1
0.122644000,1,1
0.122649000,0,1
0.122654200,1,1
0.122659200,0,1
0.122664300,1,1
0.122669400,0,1
0.122674500,1,1
0.122679600,0,1
0.122684700,1,1
0.122689700,0,1
0.122690700,0,0
0.122694900,1,0
0.122701100,1,1
0.122768900,1,0
0.122774900,0,0
0.122776100,0,1
0.122780000,1,1
0.122785100,0,1
0.122786100,0,0
0.122790300,1,0
0.122795300,0,0
0.122796500,0,1
0.122800400,1,1
0.122805500,0,1
0.122806500,0,0
0.122810600,1,0
0.122815700,0,0
0.122816900,0,1
0.122820800,1,1
0.122825800,0,1
0.122826800,0,0
0.122831000,1,0
0.122836000,0,0
0.122841200,1,0
0.122846200,0,0
0.122851400,1,0
0.122856400,0,0
0.122861600,1,0
0.122866600,0,0
0.122871700,1,0
0.122876800,0,0
0.122878000,0,1
0.122881900,1,1
0.122887000,0,1
0.122888000,0,0
0.122892100,1,0
0.122897100,0,0
0.122898300,0,1
0.122902300,1,1
0.122907300,0,1
0.122908300,0,0
0.122912500,1,0
0.122917500,0,0
0.122922700,1,0
0.122927700,0,0
0.122932900,1,0
0.122937900,0,0
0.122943000,1,0
0.122948100,0,0
0.122953200,1,0
0.122958300,0,0
0.122958900,0,1
0.122963400,1,1
0.122970400,1,0
0.122976400,0,0
0.122977600,0,1
0.122981600,1,1
0.122986600,0,1
0.122987600,0,0
0.122991800,1,0
0.122996800,0,0
0.122998000,0,1
0.123002000,1,1
0.123007000,0,1
0.123008000,0,0
0.123012100,1,0
0.123017200,0,0
0.123018400,0,1
0.123022300,1,1
0.123027400,0,1
0.123028400,0,0
0.123032500,1,0
0.123037600,0,0
0.123042700,1,0
0.123047700,0,0
0.123048900,0,1
0.123052900,1,1
0.123057900,0,1
0.123058300,0,0
0.123063100,1,0
0.123068100,0,0
0.123073300,1,0
0.123078300,0,0
0.123083400,1,0
0.123088500,0,0
0.123093600,1,0
0.123098700,0,0
0.123103800,1,0
0.123108800,0,0
0.123114000,1,0
0.123119000,0,0
0.123124200,1,0
0.123129200,0,0
0.123134400,1,0
0.123139400,0,0
0.123144600,1,0
0.123149600,0,0
0.123154700,1,0
0.123159800,0,0
0.123163000,0,1
0.123164900,1,1
0.123170000,0,1
0.123170400,0,0
0.123175100,1,0
0.123180100,0,0
0.123185300,1,0
0.123190300,0,0
0.123195500,1,0
0.123200500,0,0
0.123205700,1,0
0.123210700,0,0
0.123215900,1,0
0.123220900,0,0
0.123226000,1,0
0.123231100,0,0
0.123236200,1,0
0.123241300,0,0
0.123246400,1,0
0.123251400,0,0
0.123256600,1,0
0.123261600,0,0
0.123266800,1,0
0.123271800,0,0
0.123277000,1,0
0.123282000,0,0
0.123287100,1,0
0.123292200,0,0
0.123297300,1,0
0.123302400,0,0
0.123307500,1,0
0.123312600,0,0
0.123317700,1,0
0.123322700,0,0
0.123327900,1,0
0.123332900,0,0
0.123338100,1,0
0.123343100,0,0
0.123346300,0,1
0.123348300,1,1
0.123353300,0,1
0.123353700,0,0
0.123358400,1,0
0.123363500,0,0
0.123368600,1,0
0.123373700,0,0
0.123378800,1,0
0.123383800,0,0
0.123389000,1,0
0.123394000,0,0
0.123399200,1,0
0.123404200,0,0
0.123409400,1,0
0.123414400,0,0
0.123419600,1,0
0.123424600,0,0
0.123429700,1,0
0.123434800,0,0
0.123439900,1,0
0.123445000,0,0
0.123450100,1,0
0.123455100,0,0
0.123460300,1,0
0.123465300,0,0
0.123470500,1,0
0.123475500,0,0
0.123480700,1,0
0.123485700,0,0
0.123490900,1,0
0.123495900,0,0
0.123501000,1,0
0.123506100,0,0
0.123511200,1,0
0.123516300,0,0
0.123521400,1,0
0.123526400,0,0
0.123529700,0,1
0.123531600,1,1
0.123536600,0,1
0.123537000,0,0
0.123541800,1,0
0.123546800,0,0
0.123552000,1,0
0.123557000,0,0
0.123562100,1,0
0.123567200,0,0
0.123572300,1,0
0.123577400,0,0
0.123582500,1,0
0.123587500,0,0
0.123592700,1,0
0.123597700,0,0
0.123602900,1,0
0.123607900,0,0
0.123608500,0,1
0.123613100,1,1
0.123618100,0,1
0.123619100,0,0
0.123623300,1,0
0.123629500,1,1
0.220932600,1,0
0.220938600,0,0
0.220939800,0,1
0.220943700,1,1
0.220948800,0,1
0.220949800,0,0
0.220954000,1,0
0.220959000,0,0
0.220960200,0,1
0.220964100,1,1
0.220969200,0,1
0.220970200,0,0
0.220974300,1,0
0.220979400,0,0
0.220980600,0,1
0.220984500,1,1
0.220989600,0,1
0.220990600,0,0
0.220994700,1,0
0.220999700,0,0
0.221004900,1,0
0.221009900,0,0
0.221015100,1,0
0.221020100,0,0
0.221025300,1,0
0.221030300,0,0
0.221035400,1,0
0.221040500,0,0
0.221041700,0,1
0.221045600,1,1
0.221050700,0,1
0.221051700,0,0
0.221055800,1,0
0.221060800,0,0
0.221066000,1,0
0.221071000,0,0
0.221076200,1,0
0.221081200,0,0
0.221086400,1,0
0.221091400,0,0
0.221096600,1,0
0.221101600,0,0
0.221106700,1,0
0.221111800,0,0
0.221116900,1,0
0.221122000,0,0
0.221122600,0,1
0.221127100,1,1
0.221134100,1,0
0.221140100,0,0
0.221141300,0,1
0.221145300,1,1
0.221150300,0,1
0.221151300,0,0
0.221155500,1,0
0.221160500,0,0
0.221161700,0,1
0.221165700,1,1
0.221170700,0,1
0.221171700,0,0
0.221175900,1,0
0.221180900,0,0
0.221182100,0,1
0.221186000,1,1
0.221191100,0,1
0.221192100,0,0
0.221196200,1,0
0.221201300,0,0
0.221206400,1,0
0.221211400,0,0
0.221212600,0,1
0.221216600,1,1
0.221221600,0,1
0.221222000,0,0
0.221226800,1,0
0.221231800,0,0
0.221237000,1,0
0.221242000,0,0
0.221247100,1,0
0.221252200,0,0
0.221257300,1,0
0.221262400,0,0
0.221267500,1,0
0.221272600,0,0
0.221273200,0,1
0.221277700,1,1
0.221282700,0,1
0.221287900,1,1
0.221292900,0,1
0.221298100,1,1
0.221303100,0,1
0.221308300,1,1
0.221313300,0,1
0.221318400,1,1
0.221323500,0,1
0.221324500,0,0
0.221328600,1,0
0.221334800,1,1
0.221402700,1,0
0.221408700,0,0
0.221409800,0,1
0.221413800,1,1
0.221418800,0,1
0.221419800,0,0
0.221424000,1,0
0.221429000,0,0
0.221430200,0,1
0.221434200,1,1
0.221439200,0,1
0.221440200,0,0
0.221444400,1,0
0.221449400,0,0
0.221450600,0,1
0.221454600,1,1
0.221459600,0,1
0.221460600,0,0
0.221464700,1,0
0.221469800,0,0
0.221474900,1,0
0.221480000,0,0
0.221485100,1,0
0.221490100,0,0
0.221495300,1,0
0.221500300,0,0
0.221505500,1,0
0.221510500,0,0
0.221511700,0,1
0.221515700,1,1
0.221520700,0,1
0.221521700,0,0
0.221525900,1,0
0.221530900,0,0
0.221532100,0,1
0.221536000,1,1
0.221541100,0,1
0.221542100,0,0
0.221546200,1,0
0.221551300,0,0
0.221556400,1,0
0.221561400,0,0
0.221566600,1,0
0.221571600,0,0
0.221576800,1,0
0.221581800,0,0
0.221587000,1,0
0.221592000,0,0
0.221592600,0,1
0.221597100,1,1
0.221604200,1,0
0.221610200,0,0
0.221611400,0,1
0.221615300,1,1
0.221620400,0,1
0.221621400,0,0
0.221625500,1,0
0.221630500,0,0
0.221631700,0,1
0.221635700,1,1
0.221640700,0,1
0.221641700,0,0
0.221645900,1,0
0.221650900,0,0
0.221652100,0,1
0.221656100,1,1
0.221661100,0,1
0.221662100,0,0
0.221666300,1,0
0.221671300,0,0
0.221676400,1,0
0.221681500,0,0
0.221682700,0,1
0.221686600,1,1
0.221691700,0,1
0.221692100,0,0
0.221696800,1,0
0.221701800,0,0
0.221707000,1,0
0.221712000,0,0
0.221717200,1,0
0.221722200,0,0
0.221727400,1,0
0.221732400,0,0
0.221737600,1,0
0.221742600,0,0
0.221747700,1,0
0.221752800,0,0
0.221757900,1,0
0.221763000,0,0
0.221768100,1,0
0.221773100,0,0
0.221778300,1,0
0.221783300,0,0
0.221788500,1,0
0.221793500,0,0
0.221796700,0,1
0.221798700,1,1
0.221803700,0,1
0.221804100,0,0
0.221808800,1,0
0.221813900,0,0
0.221819000,1,0
0.221824100,0,0
0.221829200,1,0
0.221834300,0,0
0.221839400,1,0
0.221844400,0,0
0.221849600,1,0
0.221854600,0,0
0.221859800,1,0
0.221864800,0,0
0.221870000,1,0
0.221875000,0,0
0.221880100,1,0
0.221885200,0,0
0.221890300,1,0
0.221895400,0,0
0.221900500,1,0
0.221905500,0,0
0.221910700,1,0
0.221915700,0,0
0.221920900,1,0
0.221925900,0,0
0.221931100,1,0
0.221936100,0,0
0.221941300,1,0
0.221946300,0,0
0.221951400,1,0
0.221956500,0,0
0.221961600,1,0
0.221966700,0,0
0.221971800,1,0
0.221976800,0,0
0.221980100,0,1
0.221982000,1,1
0.221987000,0,1
0.221987400,0,0
0.221992200,1,0
0.221997200,0,0
0.222002400,1,0
0.222007400,0,0
0.222012600,1,0
0.222017600,0,0
0.222022700,1,0
0.222027800,0,0
0.222032900,1,0
0.222038000,0,0
0.222043100,1,0
0.222048100,0,0
0.222053300,1,0
0.222058300,0,0
0.222063500,1,0
0.222068500,0,0
0.222073700,1,0
0.222078700,0,0
0.222083800,1,0
0.222088900,0,0
0.222094000,1,0
0.222099100,0,0
0.222104200,1,0
0.222109200,0,0
0.222114400,1,0
0.222119400,0,0
0.222124600,1,0
0.222129600,0,0
0.222134800,1,0
0.222139800,0,0
0.222145000,1,0
0.222150000,0,0
0.222155100,1,0
0.222160200,0,0
0.222163400,0,1
0.222165300,1,1
0.222170400,0,1
0.222170800,0,0
0.222175500,1,0
0.222180500,0,0
0.222185700,1,0
0.222190700,0,0
0.222195900,1,0
0.222200900,0,0
0.222206100,1,0
0.222211100,0,0
0.222216300,1,0
0.222221300,0,0
0.222226400,1,0
0.222231500,0,0
0.222236600,1,0
0.222241700,0,0
0.222242300,0,1
0.222246800,1,1
0.222251800,0,1
0.222252800,0,0
0.222257000,1,0
0.222263200,1,1
0.320410400,1,0
0.320416400,0,0
0.320417500,0,1
0.320421500,1,1
0.320426500,0,1
0.320427500,0,0
0.320431700,1,0
0.320436700,0,0
0.320437900,0,1
0.320441900,1,1
0.320446900,0,1
0.320447900,0,0
0.320452100,1,0
0.320457100,0,0
0.320458300,0,1
0.320462200,1,1
0.320467300,0,1
0.320468300,0,0
0.320472400,1,0
0.320477500,0,0
0.320482600,1,0
0.320487700,0,0
0.320492800,1,0
0.320497800,0,0
0.320503000,1,0
0.320508000,0,0
0.320513200,1,0
0.320518200,0,0
0.320519400,0,1
0.320523400,1,1
0.320528400,0,1
0.320529400,0,0
0.320533500,1,0
0.320538600,0,0
0.320543700,1,0
0.320548800,0,0
0.320553900,1,0
0.320559000,0,0
0.320564100,1,0
0.320569100,0,0
0.320574300,1,0
0.320579300,0,0
0.320584500,1,0
0.320589500,0,0
0.320594700,1,0
0.320599700,0,0
0.320600300,0,1
0.320604800,1,1
0.320611900,1,0
0.320617900,0,0
0.320619100,0,1
0.320623000,1,1
0.320628100,0,1
0.320629100,0,0
0.320633200,1,0
0.320638200,0,0
0.320639400,0,1
0.320643400,1,1
0.320648400,0,1
0.320649400,0,0
0.320653600,1,0
0.320658600,0,0
0.320659800,0,1
0.320663800,1,1
0.320668800,0,1
0.320669800,0,0
0.320674000,1,0
0.320679000,0,0
0.320684100,1,0
0.320689200,0,0
0.320690400,0,1
0.320694300,1,1
0.320699400,0,1
0.320699800,0,0
0.320704500,1,0
0.320709500,0,0
0.320714700,1,0
0.320719700,0,0
0.320724900,1,0
0.320729900,0,0
0.320735100,1,0
0.320740100,0,0
0.320745300,1,0
0.320750300,0,0
0.320750900,0,1
0.320755400,1,1
0.320760500,0,1
0.320765600,1,1
0.320770700,0,1
0.320775800,1,1
0.320780800,0,1
0.320786000,1,1
0.320791000,0,1
0.320796200,1,1
0.320801200,0,1
0.320802200,0,0
0.320806400,1,0
0.320812600,1,1
0.320880400,1,0
0.320886400,0,0
0.320887600,0,1
0.320891500,1,1
0.320896600,0,1
0.320897600,0,0
0.320901700,1,0
0.320906800,0,0
0.320907900,0,1
0.320911900,1,1
0.320916900,0,1
0.320917900,0,0
0.320922100,1,0
0.320927100,0,0
0.320928300,0,1
0.320932300,1,1
0.320937300,0,1
0.320938300,0,0
0.320942500,1,0
0.320947500,0,0
0.320952700,1,0
0.320957700,0,0
0.320962800,1,0
0.320967900,0,0
0.320973000,1,0
0.320978100,0,0
0.320983200,1,0
0.320988200,0,0
0.320989500,0,1
0.320993400,1,1
0.320998400,0,1
0.320999400,0,0
0.321003600,1,0
0.321008600,0,0
0.321009800,0,1
0.321013800,1,1
0.321018800,0,1
0.321019800,0,0
0.321024000,1,0
0.321029000,0,0
0.321034100,1,0
0.321039200,0,0
0.321044300,1,0
0.321049400,0,0
0.321054500,1,0
0.321059500,0,0
0.321064700,1,0
0.321069700,0,0
0.321070400,0,1
0.321074900,1,1
0.321081900,1,0
0.321087900,0,0
0.321089100,0,1
0.321093000,1,1
0.321098100,0,1
0.321099100,0,0
0.321103200,1,0
0.321108300,0,0
0.321109500,0,1
0.321113400,1,1
0.321118500,0,1
0.321119500,0,0
0.321123600,1,0
0.321128700,0,0
0.321129800,0,1
0.321133800,1,1
0.321138800,0,1
0.321139800,0,0
0.321144000,1,0
0.321149000,0,0
0.321154200,1,0
0.321159200,0,0
0.321160400,0,1
0.321164400,1,1
0.321169400,0,1
0.321169800,0,0
0.321174500,1,0
0.321179600,0,0
0.321184700,1,0
0.321189800,0,0
0.321194900,1,0
0.321199900,0,0
0.321205100,1,0
0.321210100,0,0
0.321215300,1,0
0.321220300,0,0
0.321225500,1,0
0.321230500,0,0
0.321235700,1,0
0.321240700,0,0
0.321245800,1,0
0.321250900,0,0
0.321256000,1,0
0.321261100,0,0
0.321266200,1,0
0.321271200,0,0
0.321274500,0,1
0.321276400,1,1
0.321281400,0,1
0.321281800,0,0
0.321286600,1,0
0.321291600,0,0
0.321296800,1,0
0.321301800,0,0
0.321307000,1,0
0.321312000,0,0
0.321317100,1,0
0.321322200,0,0
0.321327300,1,0
0.321332400,0,0
0.321337500,1,0
0.321342500,0,0
0.321347700,1,0
0.321352700,0,0
0.321357900,1,0
0.321362900,0,0
0.321368100,1,0
0.321373100,0,0
0.321378200,1,0
0.321383300,0,0
0.321388400,1,0
0.321393500,0,0
0.321398600,1,0
0.321403600,0,0
0.321408800,1,0
0.321413800,0,0
0.321419000,1,0
0.321424000,0,0
0.321429200,1,0
0.321434200,0,0
0.321439400,1,0
0.321444400,0,0
0.321449500,1,0
0.321454600,0,0
0.321457800,0,1
0.321459700,1,1
0.321464800,0,1
0.321465200,0,0
0.321469900,1,0
0.321474900,0,0
0.321480100,1,0
0.321485100,0,0
0.321490300,1,0
0.321495300,0,0
0.321500500,1,0
0.321505500,0,0
0.321510700,1,0
0.321515700,0,0
0.321520800,1,0
0.321525900,0,0
0.321531000,1,0
0.321536100,0,0
0.321541200,1,0
0.321546200,0,0
0.321551400,1,0
0.321556400,0,0
0.321561600,1,0
0.321566600,0,0
0.321571800,1,0
0.321576800,0,0
0.321581900,1,0
0.321587000,0,0
0.321592100,1,0
0.321597200,0,0
0.321602300,1,0
0.321607400,0,0
0.321612500,1,0
0.321617500,0,0
0.321622700,1,0
0.321627700,0,0
0.321632900,1,0
0.321637900,0,0
0.321641100,0,1
0.321643100,1,1
0.321648100,0,1
0.321648500,0,0
0.321653200,1,0
0.321658300,0,0
0.321663400,1,0
0.321668500,0,0
0.321673600,1,0
0.321678600,0,0
0.321683800,1,0
0.321688800,0,0
0.321694000,1,0
0.321699000,0,0
0.321704200,1,0
0.321709200,0,0
0.321714400,1,0
0.321719400,0,0
0.321720000,0,1
0.321724500,1,1
0.321729600,0,1
0.321730600,0,0
0.321734700,1,0
0.321740900,1,1
0.419046100,1,0
0.419052100,0,0
0.419053300,0,1
0.419057200,1,1
0.419062300,0,1
0.419063300,0,0
0.419067400,1,0
0.419072500,0,0
0.419073600,0,1
0.419077600,1,1
0.419082700,0,1
0.419083700,0,0
0.419087800,1,0
0.419092800,0,0
0.419094000,0,1
0.419098000,1,1
0.419103000,0,1
0.419104000,0,0
0.419108200,1,0
0.419113200,0,0
0.419118400,1,0
0.419123400,0,0
0.419128500,1,0
0.419133600,0,0
0.419138700,1,0
0.419143800,0,0
0.419148900,1,0
0.419153900,0,0
0.419155200,0,1
0.419159100,1,1
0.419164100,0,1
0.419165100,0,0
0.419169300,1,0
0.419174300,0,0
0.419179500,1,0
0.419184500,0,0
0.419189700,1,0
0.419194700,0,0
0.419199800,1,0
0.419204900,0,0
0.419210000,1,0
0.419215100,0,0
0.419220200,1,0
0.419225200,0,0
0.419230400,1,0
0.419235400,0,0
0.419236000,0,1
0.419240600,1,1
0.419247600,1,0
0.419253600,0,0
0.419254800,0,1
0.419258700,1,1
0.419263800,0,1
0.419264800,0,0
0.419268900,1,0
0.419274000,0,0
0.419275200,0,1
0.419279100,1,1
0.419284200,0,1
0.419285200,0,0
0.419289300,1,0
0.419294400,0,0
0.419295500,0,1
0.419299500,1,1
0.419304500,0,1
0.419305500,0,0
0.419309700,1,0
0.419314700,0,0
0.419319900,1,0
0.419324900,0,0
0.419326100,0,1
0.419330100,1,1
0.419335100,0,1
0.419335500,0,0
0.419340200,1,0
0.419345300,0,0
0.419350400,1,0
0.419355500,0,0
0.419360600,1,0
0.419365600,0,0
0.419370800,1,0
0.419375800,0,0
0.419381000,1,0
0.419386000,0,0
0.419386600,0,1
0.419391200,1,1
0.419396200,0,1
0.419401400,1,1
0.419406400,0,1
0.419411500,1,1
0.419416600,0,1
0.419421700,1,1
0.419426800,0,1
0.419431900,1,1
0.419436900,0,1
0.419437900,0,0
0.419442100,1,0
0.419448300,1,1
0.419508100,1,0
0.419514100,0,0
0.419515300,0,1
0.419519300,1,1
0.419524300,0,1
0.419525300,0,0
0.419529500,1,0
0.419534500,0,0
0.419535700,0,1
0.419539600,1,1
0.419544700,0,1
0.419545700,0,0
0.419549800,1,0
0.419554900,0,0
0.419556100,0,1
0.419560000,1,1
0.419565100,0,1
0.419566100,0,0
0.419570200,1,0
0.419575200,0,0
0.419580400,1,0
0.419585400,0,0
0.419590600,1,0
0.419595600,0,0
0.419600800,1,0
0.419605800,0,0
0.419610900,1,0
0.419616000,0,0
0.419617200,0,1
0.419621100,1,1
0.419626200,0,1
0.419627200,0,0
0.419631300,1,0
0.419636400,0,0
0.419637500,0,1
0.419641500,1,1
0.419646500,0,1
0.419647500,0,0
0.419651700,1,0
0.419656700,0,0
0.419661900,1,0
0.419666900,0,0
0.419672100,1,0
0.419677100,0,0
0.419682200,1,0
0.419687300,0,0
0.419692400,1,0
0.419697500,0,0
0.419698100,0,1
0.419702600,1,1
0.419709600,1,0
0.419715600,0,0
0.419716800,0,1
0.419720800,1,1
0.419725800,0,1
0.419726800,0,0
0.419731000,1,0
0.419736000,0,0
0.419737200,0,1
0.419741200,1,1
0.419746200,0,1
0.419747200,0,0
0.419751400,1,0
0.419756400,0,0
0.419757600,0,1
0.419761500,1,1
0.419766600,0,1
0.419767600,0,0
0.419771700,1,0
0.419776800,0,0
0.419781900,1,0
0.419786900,0,0
0.419788100,0,1
0.419792100,1,1
0.419797100,0,1
0.419797600,0,0
0.419802300,1,0
0.419807300,0,0
0.419812500,1,0
0.419817500,0,0
0.419822700,1,0
0.419827700,0,0
0.419832800,1,0
0.419837900,0,0
0.419843000,1,0
0.419848100,0,0
0.419853200,1,0
0.419858200,0,0
0.419863400,1,0
0.419868400,0,0
0.419873600,1,0
0.419878600,0,0
0.419883800,1,0
0.419888800,0,0
0.419893900,1,0
0.419899000,0,0
0.419902200,0,1
0.419904100,1,1
0.419909200,0,1
0.419909600,0,0
0.419914300,1,0
0.419919300,0,0
0.419924500,1,0
0.419929500,0,0
0.419934700,1,0
0.419939700,0,0
0.419944900,1,0
0.419949900,0,0
0.419955100,1,0
0.419960100,0,0
0.419965200,1,0
0.419970300,0,0
0.419975400,1,0
0.419980500,0,0
0.419985600,1,0
0.419990600,0,0
0.419995800,1,0
0.420000800,0,0
0.420006000,1,0
0.420011000,0,0
0.420016200,1,0
