Time [s],Channel 0,Channel 1
5.706234800,1,1
5.706241900,1,0
5.706247900,0,0
5.706249000,0,1
5.706253000,1,1
5.706258000,0,1
5.706259000,0,0
5.706263200,1,0
5.706268200,0,0
5.706269400,0,1
5.706273400,1,1
5.706278400,0,1
5.706279400,0,0
5.706283600,1,0
5.706288600,0,0
5.706289800,0,1
5.706293800,1,1
5.706298800,0,1
5.706299800,0,0
5.706303900,1,0
5.706309000,0,0
5.706314100,1,0
5.706319200,0,0
5.706320400,0,1
5.706324300,1,1
5.706329300,0,1
5.706329800,0,0
5.706334500,1,0
5.706339500,0,0
5.706344700,1,0
5.706349700,0,0
5.706354900,1,0
5.706359900,0,0
5.706365100,1,0
5.706370100,0,0
5.706375200,1,0
5.706380300,0,0
5.706380900,0,1
5.706385400,1,1
5.706390500,0,1
5.706395600,1,1
5.706400600,0,1
5.706405800,1,1
5.706410800,0,1
5.706416000,1,1
5.706421000,0,1
5.706426200,1,1
5.706431200,0,1
5.706432200,0,0
5.706436300,1,0
5.706442600,1,1
5.706508400,1,0
5.706514400,0,0
5.706515500,0,1
5.706519500,1,1
5.706524600,0,1
5.706525600,0,0
5.706529700,1,0
5.706534800,0,0
5.706535900,0,1
5.706539900,1,1
5.706544900,0,1
5.706545900,0,0
5.706550100,1,0
5.706555100,0,0
5.706556300,0,1
5.706560300,1,1
5.706565300,0,1
5.706566300,0,0
5.706570500,1,0
5.706575500,0,0
5.706580600,1,0
5.706585700,0,0
5.706590800,1,0
5.706595900,0,0
5.706601000,1,0
5.706606000,0,0
5.706611200,1,0
5.706616200,0,0
5.706617400,0,1
5.706621400,1,1
5.706626400,0,1
5.706627400,0,0
5.706631600,1,0
5.706636600,0,0
5.706637800,0,1
5.706641800,1,1
5.706646800,0,1
5.706647800,0,0
5.706651900,1,0
5.706657000,0,0
5.706662100,1,0
5.706667200,0,0
5.706672300,1,0
5.706677300,0,0
5.706682500,1,0
5.706687500,0,0
5.706692700,1,0
5.706697700,0,0
5.706698300,0,1
5.706702900,1,1
5.706709900,1,0
5.706715900,0,0
5.706717100,0,1
5.706721000,1,1
5.706726100,0,1
5.706727100,0,0
5.706731200,1,0
5.706736300,0,0
5.706737500,0,1
5.706741400,1,1
5.706746500,0,1
5.706747500,0,0
5.706751600,1,0
5.706756600,0,0
5.706757800,0,1
5.706761800,1,1
5.706766800,0,1
5.706767800,0,0
5.706772000,1,0
5.706777000,0,0
5.706782200,1,0
5.706787200,0,0
5.706788400,0,1
5.706792300,1,1
5.706797400,0,1
5.706797800,0,0
5.706802500,1,0
5.706807600,0,0
5.706812700,1,0
5.706817800,0,0
5.706822900,1,0
5.706827900,0,0
5.706833100,1,0
5.706838100,0,0
5.706843300,1,0
5.706848300,0,0
5.706853500,1,0
5.706858500,0,0
5.706863600,1,0
5.706868700,0,0
5.706873800,1,0
5.706878900,0,0
5.706884000,1,0
5.706889000,0,0
5.706894200,1,0
5.706899200,0,0
5.706902400,0,1
5.706904400,1,1
5.706909400,0,1
5.706909800,0,0
5.706914600,1,0
5.706919600,0,0
5.706924800,1,0
5.706929800,0,0
5.706934900,1,0
5.706940000,0,0
5.706945100,1,0
5.706950200,0,0
5.706955300,1,0
5.706960300,0,0
5.706965500,1,0
