Time [s],Channel 0,Channel 1
5.217151000,1,0
5.217156000,0,0
5.217156400,0,1
5.217161200,1,1
5.217168200,1,0
5.217174200,0,0
5.217175400,0,1
5.217179400,1,1
5.217184400,0,1
5.217185400,0,0
5.217189600,1,0
5.217194600,0,0
5.217195800,0,1
5.217199800,1,1
5.217204800,0,1
5.217205800,0,0
5.217209900,1,0
5.217215000,0,0
5.217220100,1,0
5.217225200,0,0
5.217230300,1,0
5.217235300,0,0
5.217240500,1,0
5.217245500,0,0
5.217246700,0,1
5.217250700,1,1
5.217255700,0,1
5.217255900,0,0
5.217260900,1,0
5.217265900,0,0
5.217271100,1,0
5.217276100,0,0
5.217281200,1,0
5.217286300,0,0
5.217291400,1,0
5.217296500,0,0
5.217301600,1,0
5.217306600,0,0
5.217311800,1,0
5.217316800,0,0
5.217322000,1,0
5.217327000,0,0
5.217332200,1,0
5.217337200,0,0
5.217337600,0,1
5.217342300,1,1
5.217347400,0,1
5.217352500,1,1
5.217357600,0,1
5.217358600,0,0
5.217362700,1,0
5.217368900,1,1
5.217764700,1,0
5.217770700,0,0
5.217771900,0,1
5.217775900,1,1
5.217780900,0,1
5.217781900,0,0
5.217786100,1,0
5.217791100,0,0
5.217792300,0,1
5.217796300,1,1
5.217801300,0,1
5.217802300,0,0
5.217806500,1,0
5.217811500,0,0
5.217816600,1,0
5.217821700,0,0
5.217826800,1,0
5.217831900,0,0
5.217837000,1,0
5.217842000,0,0
5.217847200,1,0
5.217852200,0,0
5.217857400,1,0
5.217862400,0,0
5.217862800,0,1
5.217867600,1,1
5.217872600,0,1
5.217873600,0,0
5.217877700,1,0
5.217882800,0,0
5.217887900,1,0
5.217893000,0,0
5.217898100,1,0
5.217903200,0,0
5.217908300,1,0
5.217913300,0,0
5.217918500,1,0
5.217923500,0,0
5.217928700,1,0
5.217933700,0,0
5.217938900,1,0
5.217943900,0,0
5.217949000,1,0
5.217954100,0,0
5.217954500,0,1
5.217959200,1,1
5.217966300,1,0
5.217972300,0,0
5.217973400,0,1
5.217977400,1,1
5.217982400,0,1
5.217983400,0,0
5.217987600,1,0
5.217992600,0,0
5.217993800,0,1
5.217997800,1,1
5.218002800,0,1
5.218003800,0,0
5.218008000,1,0
5.218013000,0,0
5.218018200,1,0
5.218023200,0,0
5.218028300,1,0
5.218033400,0,0
5.218038500,1,0
5.218043600,0,0
5.218044800,0,1
5.218048700,1,1
5.218053700,0,1
5.218054000,0,0
5.218058900,1,0
5.218063900,0,0
5.218069100,1,0
5.218074100,0,0
5.218079300,1,0
5.218084300,0,0
5.218089500,1,0
